371 ,FL,Pasco                                           ,"464,697"  ,28.302024°,–82.455707° 
372 ,FL,Pinellas                                        ,"916,542"  ,27.903122°,–82.739518° 
373 ,FL,Polk                                            ,"602,095"  ,27.953115°,–81.692783° 
374 ,FL,Putnam                                          ,"74,364"   ,29.606006°,–81.740894° 
375 ,FL,St. Johns                                       ,"190,039"  ,29.890593°,–81.383914° 
376 ,FL,St. Lucie                                       ,"277,789"  ,27.380775°,–80.443364° 
377 ,FL,Santa Rosa                                      ,"151,372"  ,30.703633°,–87.014255° 
378 ,FL,Sarasota                                        ,"379,448"  ,27.184386°,–82.365835° 
379 ,FL,Seminole                                        ,"422,718"  ,28.690079°,–81.131980° 
380 ,FL,Sumter                                          ,"93,420"   ,28.714294°,–82.074715° 
381 ,FL,Suwannee                                        ,"41,551"   ,30.189244°,–82.992754° 
382 ,FL,Taylor                                          ,"22,570"   ,30.016943°,–83.616417° 
383 ,FL,Union                                           ,"15,535"   ,30.054280°,–82.366918° 
384 ,FL,Volusia                                         ,"494,593"  ,29.057617°,–81.161813° 
385 ,FL,Wakulla                                         ,"30,776"   ,30.140378°,–84.375136° 
386 ,FL,Walton                                          ,"55,043"   ,30.631211°,–86.176614° 
387 ,FL,Washington                                      ,"24,896"   ,30.602217°,–85.662797° 
388 ,GA,Appling                                         ,"18,236"   ,31.739712°,–82.290103° 
389 ,GA,Atkinson                                        ,"8,375"    ,31.300562°,–82.883614° 
390 ,GA,Bacon                                           ,"11,096"   ,31.563327°,–82.387859° 
391 ,GA,Baker                                           ,"3,451"    ,31.319622°,–84.454857° 
392 ,GA,Baldwin                                         ,"45,720"   ,33.059532°,–83.255362° 
393 ,GA,Banks                                           ,"18,395"   ,34.351922°,–83.498441° 
394 ,GA,Barrow                                          ,"69,367"   ,33.992009°,–83.712303° 
395 ,GA,Bartow                                          ,"100,157"  ,34.240918°,–84.838188° 
396 ,GA,Ben Hill                                        ,"17,634"   ,31.740776°,–83.147190° 
397 ,GA,Berrien                                         ,"19,286"   ,31.274308°,–83.231906° 
398 ,GA,Bibb                                            ,"155,547"  ,32.808844°,–83.694193° 
399 ,GA,Bleckley                                        ,"13,063"   ,32.435403°,–83.331717° 
400 ,GA,Brantley                                        ,"18,411"   ,31.197334°,–81.982978° 
401 ,GA,Brooks                                          ,"16,243"   ,30.833696°,–83.588971° 
402 ,GA,Bryan                                           ,"30,233"   ,32.017969°,–81.438543° 
403 ,GA,Bulloch                                         ,"70,217"   ,32.393408°,–81.743810° 
404 ,GA,Burke                                           ,"23,316"   ,33.063737°,–82.003890° 
405 ,GA,Butts                                           ,"23,655"   ,33.290355°,–83.958221° 
406 ,GA,Calhoun                                         ,"6,694"    ,31.521279°,–84.626290° 
407 ,GA,Camden                                          ,"50,513"   ,30.916358°,–81.636516° 
408 ,GA,Candler                                         ,"10,998"   ,32.403986°,–82.071446° 
409 ,GA,Carroll                                         ,"110,527"  ,33.582237°,–85.080527° 
410 ,GA,Catoosa                                         ,"63,942"   ,34.899393°,–85.137353° 
411 ,GA,Charlton                                        ,"12,171"   ,30.779904°,–82.139644° 
412 ,GA,Chatham                                         ,"265,128"  ,31.974756°,–81.091768° 
413 ,GA,Chattahoochee                                   ,"11,267"   ,32.347445°,–84.788021° 
414 ,GA,Chattooga                                       ,"26,015"   ,34.474179°,–85.345289° 
415 ,GA,Cherokee                                        ,"214,346"  ,34.244317°,–84.475057° 
416 ,GA,Clarke                                          ,"116,714"  ,33.952234°,–83.367130° 
417 ,GA,Clay                                            ,"3,183"    ,31.619831°,–84.992583° 
418 ,GA,Clayton                                         ,"259,424"  ,33.552242°,–84.412977° 
419 ,GA,Clinch                                          ,"6,798"    ,30.917653°,–82.702614° 
420 ,GA,Cobb                                            ,"688,078"  ,33.939940°,–84.574166° 
421 ,GA,Coffee                                          ,"42,356"   ,31.549245°,–82.844938° 
422 ,GA,Colquitt                                        ,"45,498"   ,31.189758°,–83.769741° 
423 ,GA,Columbia                                        ,"124,053"  ,33.550556°,–82.251342° 
424 ,GA,Cook                                            ,"17,212"   ,31.152935°,–83.429552° 
425 ,GA,Coweta                                          ,"127,317"  ,33.352897°,–84.762138° 
426 ,GA,Crawford                                        ,"12,630"   ,32.709446°,–83.979182° 
427 ,GA,Crisp                                           ,"23,439"   ,31.914753°,–83.753338° 
428 ,GA,Dade                                            ,"16,633"   ,34.852424°,–85.506201° 
429 ,GA,Dawson                                          ,"22,330"   ,34.442842°,–84.173284° 
430 ,GA,Decatur                                         ,"27,842"   ,30.877961°,–84.577744° 
431 ,GA,DeKalb                                          ,"691,893"  ,33.770661°,–84.226343° 
432 ,GA,Dodge                                           ,"21,796"   ,32.160656°,–83.156818° 
433 ,GA,Dooly                                           ,"14,918"   ,32.151995°,–83.807167° 
434 ,GA,Dougherty                                       ,"94,565"   ,31.535068°,–84.214444° 
435 ,GA,Douglas                                         ,"132,403"  ,33.699317°,–84.765944° 
436 ,GA,Early                                           ,"11,008"   ,31.324191°,–84.906723° 
437 ,GA,Echols                                          ,"4,034"    ,30.708500°,–82.836132° 
438 ,GA,Effingham                                       ,"52,250"   ,32.361711°,–81.343337° 
439 ,GA,Elbert                                          ,"20,166"   ,34.115017°,–82.842057° 
440 ,GA,Emanuel                                         ,"22,598"   ,32.591100°,–82.299763° 
441 ,GA,Evans                                           ,"11,000"   ,32.151902°,–81.887618° 
442 ,GA,Fannin                                          ,"23,682"   ,34.863837°,–84.319287° 
443 ,GA,Fayette                                         ,"106,567"  ,33.412717°,–84.493941° 
444 ,GA,Floyd                                           ,"96,317"   ,34.263677°,–85.213730° 
445 ,GA,Forsyth                                         ,"175,511"  ,34.225143°,–84.127336° 
446 ,GA,Franklin                                        ,"22,084"   ,34.375155°,–83.227291° 
447 ,GA,Fulton                                          ,"920,581"  ,33.790034°,–84.468182° 
448 ,GA,Gilmer                                          ,"28,292"   ,34.690541°,–84.453984° 
449 ,GA,Glascock                                        ,"3,082"    ,33.227491°,–82.606913° 
450 ,GA,Glynn                                           ,"79,626"   ,31.212747°,–81.496517° 
451 ,GA,Gordon                                          ,"55,186"   ,34.509667°,–84.873862° 
452 ,GA,Grady                                           ,"25,011"   ,30.875863°,–84.244772° 
453 ,GA,Greene                                          ,"15,994"   ,33.576836°,–83.167103° 
454 ,GA,Gwinnett                                        ,"805,321"  ,33.959101°,–84.022938° 
455 ,GA,Habersham                                       ,"43,041"   ,34.635108°,–83.526406° 
456 ,GA,Hall                                            ,"179,684"  ,34.317588°,–83.818497° 
457 ,GA,Hancock                                         ,"9,429"    ,33.269220°,–83.000465° 
458 ,GA,Haralson                                        ,"28,780"   ,33.795165°,–85.220062° 
459 ,GA,Harris                                          ,"32,024"   ,32.731549°,–84.912432° 
460 ,GA,Hart                                            ,"25,213"   ,34.348733°,–82.963290° 
461 ,GA,Heard                                           ,"11,834"   ,33.290968°,–85.139594° 
462 ,GA,Henry                                           ,"203,922"  ,33.452881°,–84.154440° 
463 ,GA,Houston                                         ,"139,900"  ,32.458381°,–83.662856° 
464 ,GA,Irwin                                           ,"9,538"    ,31.604306°,–83.277037° 
